race,wealth,weight
Black,76500,610.92588721
Black,76500,597.94292281
Black,76320,7991.5209635
Black,76180,7915.8719744
Black,75810,6701.8713047
Black,75201,6440.0851235
Black,75190,5299.461969
Black,75150,4136.5879994
Black,75050,5582.9873034
Black,75050,5661.9121247
Black,75045,5660.0630284
Black,75040,5620.4736386
Black,74820,11002.397588
Black,74750,6780.5832687
Black,74750,6786.0033451
Black,74750,6795.5032735
Black,74700,5697.1096411
Black,74650,6753.5384825
Black,74610,5348.3280973
Black,74500,5688.0672875
Black,74500,9673.9614694
Black,74400,5690.214158
Black,74370,6714.0766111
Black,74220,6668.9089743
Black,74200,5704.0161265
Black,74100,5676.135043
Black,74070,6549.9648954
Black,74045,5640.0677381
Black,74000,10476.663359
Black,73910,5678.1242254
Black,73800,10511.077761
Black,73750,6875.0082531
Black,73600,4713.7103727
Black,73600,4677.0576202
Black,73600,4693.0111292
Black,73600,4676.8948509
Black,73560,6033.5893617
Black,73500,4716.1738268
Black,73480,5746.4113226
Black,73450,5898.3526007
Black,73400,10513.623701
Black,73090,6485.382868
Black,73000,10454.742795
Black,72710,5973.5073710999995
Black,72600,10455.061103
Black,72500,4680.2441778
Black,72450,5928.5851703
Black,72400,4495.3801316
Black,72000,8519.0056625
Black,72000,8610.8038531
Black,72000,8678.4099223
Black,72000,8491.6772491
Black,72000,8506.622977
Black,71201,6555.9170929
Black,71100,6499.9607075
Black,70950,5961.0744551
Black,70400,6729.373513
Black,70250,5956.2956677
Black,70150,9851.3893486
Black,70000,5407.4000851
Black,70000,5699.2751252
Black,70000,5720.1061279
Black,70000,5623.1297788
Black,70000,5747.8694625
Black,69920,10981.756801
Black,69400,5534.1088827
Black,69300,5646.2207861
Black,69150,3974.9861009
Black,69040,5278.5195282
Black,69030,3360.5979977
Black,69010,5767.5129263
Black,69010,5753.9396735
Black,69010,5828.8392888
Black,69010,5783.8572715
Black,69010,5774.7742049
Black,68800,6351.7419668
Black,68501,6471.0431879
Black,68400,5593.9462972
Black,68200,5580.8128634
Black,68200,5292.248767
Black,68110,6170.7655797
Black,68100,5282.6281561
Black,68001,6480.1021941
Black,68000,4538.4914169
Black,67800,6197.5930651
Black,67800,6172.8735723
Black,67800,6283.8994499
Black,67800,6202.5471268
Black,67800,6211.2302575
Black,67650,6117.6118652
Black,67520,6038.4123266
Black,67400,5633.0736689
Black,67400,5631.5571831
Black,66700,6431.6614006
Black,66600,4080.6344819
Black,66530,6057.2154787
Black,66530,5975.3305933
Black,66410,5948.3862869
Black,66260,5980.5907191
Black,66260,5975.0840366
Black,66170,5344.9494574
Black,65910,6097.4232524
Black,65800,6365.0371201
Black,65700,6383.4858649
Black,65400,4764.4234844
Black,65100,4147.8088819
Black,65060,4149.1925144
Black,65020,3375.439922
Black,64800,6009.524008
Black,64401,6465.8746746
Black,64190,5768.3479551
Black,64190,5780.2983755
Black,64180,5756.9874556
Black,64160,6046.8656801
Black,63910,6231.6914882
Black,63900,4111.7404546
Black,63900,4083.4516705
Black,63800,4071.8468848
Black,63790,6069.8823184
Black,63710,6127.1957257
Black,63350,4154.7848753
Black,63300,4089.20683
Black,63210,6130.5870702
Black,63190,5819.3370585
Black,63180,5721.2515101
Black,62780,8386.5490728
Black,62780,8325.4824191
Black,62170,5326.2490565
Black,61800,4048.9216826
Black,61780,8316.8342329
Black,61780,8429.7770975
Black,61780,8370.0074223
Black,61440,4616.6591709
Black,61440,4626.2880617
Black,61110,1120.9719509
Black,61100,4709.326039
Black,61090,6494.2222818
Black,60970,7820.8078427
Black,60970,7877.5717077
Black,60870,7888.7751119
Black,60870,7964.6582973
Black,60870,7860.5729637
Black,60800,4235.5031084
Black,60800,4225.0847273
Black,60800,4280.7939067
Black,60800,4246.7093372
Black,60800,4240.8229148
Black,60700,4698.9863829
Black,60630,6047.9504084
Black,60530,5997.6756302
Black,60530,6036.0214157
Black,60530,6003.9122599
Black,60520,6079.1242497
Black,60150,5637.1361368
Black,60000,5529.1496394
Black,60000,5628.0257409
Black,60000,5626.510614
Black,60000,5588.9334322
Black,59730,11042.593322
Black,59700,7346.5420775
Black,59700,7407.0176595
Black,59700,7422.36295
Black,59600,7392.4298745
Black,59600,7472.4917246
Black,59600,1183.0838262
Black,59440,4612.9581547
Black,59180,6204.5188522
Black,59000,5641.1610767
Black,58440,4591.4972717
Black,58000,5626.766014
Black,57850,968.4865031
Black,57830,4526.6215135
Black,57830,4552.5703328
Black,57820,4586.1995884
Black,57720,4546.9504491
Black,57720,4552.5682591
Black,57200,6852.8722389
Black,57200,6956.2372109
Black,57200,6955.2526777
Black,56720,965.04831213
Black,56640,5061.1413426
Black,56310,5025.9866171
Black,56300,5569.1972793
Black,56260,5634.3042398
Black,56200,6976.6488171
Black,56200,7001.7012406
Black,56150,965.43922468
Black,56000,5557.8743877
Black,55900,5059.7788273
Black,55860,4972.2245629
Black,55700,5564.7326462
Black,55450,4568.0831253
Black,55270,1154.0405245
Black,55190,1176.9298302
Black,54950,7107.3994473
Black,54950,7097.7279977
Black,54950,7034.1034159
Black,54940,7088.8868192
Black,54940,7081.396226
Black,54920,977.90028523
Black,54810,5072.9536182
Black,54780,4264.9444899
Black,54750,968.76977209
Black,54740,5891.8430807
Black,54650,4275.0446669
Black,54640,4255.0704956
Black,54620,4237.6219439
Black,54615,4251.8783405
Black,54530,4474.1793804
Black,54350,9872.8974382
Black,54300,5304.1446804
Black,54270,5613.8129684
Black,54260,5711.7584344
Black,54100,5643.2486205
Black,53900,8945.5475963
Black,53700,6373.4004908
Black,53270,6256.5274683
Black,53220,6119.9158066
Black,53080,6473.5932966
Black,53000,5638.4231158
Black,52850,685.1520709
Black,52400,5609.7724402
Black,52200,5510.5987189
Black,52180,6210.970566
Black,52020,6072.8128002
Black,51880,1220.9949158
Black,51830,5994.639401
Black,51520,5083.4148455
Black,51500,688.89700414
Black,51450,8016.1120006
Black,51400,7639.3447016
Black,51280,6288.776409
Black,51220,688.09238074
Black,50990,685.1279273
Black,50970,684.5940438
Black,50800,5865.6753882
Black,50740,7564.0214935
Black,50700,5966.23695
Black,50700,5913.9607079
Black,50690,3669.192067
Black,50660,5698.8326282
Black,50000,5913.5110727
Black,50000,5909.8684553
Black,50000,5915.7656403
Black,50000,5908.0495304
Black,50000,5915.4274929
Black,49900,4702.7425295
Black,49800,938.43080509
Black,49780,1482.9893043
Black,49700,5626.9974228
Black,49700,5902.3134308
Black,49700,5926.2127976
Black,49600,5202.0983786
Black,49600,5191.0776427
Black,49600,5256.6295285
Black,49600,5216.115933
Black,49600,5209.1309504
Black,49060,5752.4679683
Black,48430,10110.277973
Black,48300,4709.326039
Black,48270,6244.1870777
Black,48200,5538.843819
Black,48000,5532.4621946
Black,47560,4593.743692
Black,47500,6827.8313275
Black,47450,7977.1611508
Black,47400,6855.4528817
Black,47300,5692.3441559
Black,47200,5756.4482869
Black,47020,4618.7726691
Black,47000,5535.7505368
Black,46970,4702.7425295
Black,46900,3644.2794582
Black,46900,3640.0229837
Black,46900,3624.3409634
Black,46900,3621.5167086
Black,46900,3624.4686835
Black,46890,5913.3492043
Black,46850,4670.6829333
Black,46850,4639.6317531
Black,46850,4644.6643362
Black,46850,4633.5621177
Black,46770,4680.2441778
Black,46750,5624.1651662
Black,46650,5076.4975489
Black,46600,7516.4658297
Black,46500,6874.8935663
Black,46460,4597.1925071
Black,46400,6787.6752771
Black,46400,6843.5898413
Black,46300,1491.8652229
Black,46300,7586.7059409
Black,46250,4578.341033
Black,46240,8454.0461002
Black,46150,5630.1143226
Black,46140,5301.4697274
Black,46140,4607.8604039
Black,46060,10109.079409
Black,45900,7569.0404411
Black,45850,4645.1763898
Black,45600,7436.0635775
Black,45500,5616.5054392
Black,45460,3536.020248
Black,45450,3548.5011432
Black,45450,3551.6369164
Black,45450,3517.8997958
Black,45450,3528.8201469
Black,45410,6011.3354108
Black,45410,5969.5806303
Black,45400,7567.0027716
Black,45230,10112.474835
Black,45190,5070.1740857
Black,44960,4698.9863829
Black,44860,4764.4234844
Black,44760,6200.5619712
Black,44600,5341.6401357
Black,44410,6025.3653589
Black,44410,5905.7251244
Black,44410,6009.7170928
Black,44300,5562.064281
Black,44300,3953.2019329
Black,44160,9530.2129562
Black,44140,5299.6086622
Black,44030,4470.5699119
Black,43990,5231.8439537
Black,43980,5244.2462526
Black,43980,5197.9272772
Black,43980,5215.3599026
Black,43980,5220.0304435
Black,43900,5491.2858751
Black,43800,1508.2598336
Black,43750,5673.9004057
Black,43750,3637.7907667
Black,43710,4484.3786037
Black,43700,4976.3136651
Black,43700,5392.7846975
Black,43650,7581.0238962
Black,43350,5586.6044132
Black,43300,5713.7287123
Black,43130,5981.0734303
Black,43000,5536.5298835
Black,42900,8961.8390387
Black,42700,4923.9533693
Black,42700,4986.6926814
Black,42700,4972.3243263
Black,42700,4949.1915626
Black,42700,5554.584511
Black,42700,5389.8410083
Black,42600,5542.2952781
Black,42500,5504.6487661
Black,42420,10099.937094
Black,42400,6092.932234
Black,42130,4495.3438115
Black,42000,7864.1317424
Black,42000,7762.3214905
Black,42000,7773.1881958
Black,41700,5364.6582053
Black,41560,6072.0117698
Black,41540,8750.1129155
Black,41380,4455.4529799
Black,41300,5377.1070248
Black,41000,7756.1216151
Black,41000,7725.1858322
Black,40950,5644.8173663
Black,40950,7106.9281658
Black,40760,7574.3310646
Black,40740,5030.9914329
Black,40620,6219.8099082
Black,40600,1550.9480289
Black,40550,7122.5662603
Black,40390,7550.2710992
Black,40290,4309.3524325
Black,40290,4309.2024599
Black,40200,4345.3933654
Black,40200,5749.3422859
Black,40190,4324.0516939
Black,40150,7078.5817322
Black,40150,7205.8977609
Black,40150,7112.6091068
Black,40100,4343.1235854
Black,40100,6260.0261741
Black,40100,6232.5006258
Black,40100,5558.5579672
Black,40100,5528.1461175
Black,40040,5064.8165998
Black,39950,1481.3226436
Black,39930,3359.6506449
Black,39900,3391.8701354
Black,39840,8837.1730306
Black,39800,10969.172469
Black,39720,6506.4906728
Black,39700,10924.566503
Black,39600,3855.475359
Black,39600,3829.8437625
Black,39600,3833.997973
Black,39600,3824.8335038
Black,39600,3834.4206542
Black,39500,3388.8754218
Black,39300,3376.9559669
Black,39200,4181.3382298
Black,39200,5798.9704353
Black,39200,5723.6375832
Black,39200,5756.4456648
Black,39100,6254.4991389
Black,39100,6200.5619712
Black,39100,6219.8099082
Black,39040,3370.0797551
Black,39000,5324.9362007
Black,39000,8538.7196987
Black,39000,8523.1974315
Black,39000,8623.7490395
Black,39000,8557.9130274
Black,39000,8550.3577589
Black,38900,330.17841997
Black,38900,11027.654672
Black,38900,8981.9834547
Black,38800,11009.949276
Black,38700,11029.072895
Black,38500,4160.0798488
Black,38400,4954.1343631
Black,38340,6568.888772
Black,38300,6632.5618216
Black,38000,330.43759673
Black,38000,4163.3241043
Black,37980,6526.6882812
Black,37910,6540.0051445
Black,37900,327.89053071
Black,37800,331.33439939
Black,37800,5662.1546459
Black,37800,5611.3986545
Black,37800,5655.1016678
Black,37800,5649.1261082
Black,37790,4755.8421471
Black,37740,6563.0890392
Black,37700,329.88409916
Black,37600,5360.6336372
Black,37370,6037.3651183
Black,37120,5342.6596236
Black,37000,6827.8313275
Black,37000,4382.3265108
Black,37000,4369.9342568
Black,37000,4326.7301561
Black,37000,4362.37229
Black,37000,4352.3271959
Black,36800,4708.9895888
Black,36800,5669.869966
Black,36710,4749.1487635
Black,36620,4782.0492738
Black,36620,4735.6521293
Black,36600,5523.8383293
Black,36400,1501.434462
Black,36300,5528.3409269
Black,36200,5552.0656384
Black,36200,4886.9539158
Black,35990,8974.0538
Black,35800,5381.5604645
Black,35390,8799.6565035
Black,35300,5466.0209538
Black,35240,1483.0460832
Black,34310,8985.2463737
Black,34300,4869.1806655
Black,34300,4989.4440673
Black,34300,4942.923073
Black,34200,6843.5898413
Black,34150,10119.739291
Black,33920,4447.2395322
Black,33920,4451.7779182
Black,33910,9146.8558498
Black,33820,4452.8593512
Black,33750,6663.5627403
Black,33670,4486.7323654
Black,33620,4459.6045948
Black,33530,6134.0505566
Black,33050,3914.2566487
Black,32660,8473.7771283
Black,32580,3621.526588
Black,32380,4523.6364708
Black,32380,4498.5470966
Black,32300,5042.012159
Black,32280,4484.6258108
Black,32280,4507.7258001
Black,32270,4527.6339608
Black,32090,6232.5006258
Black,32000,5665.8053265
Black,32000,5664.8708048
Black,31840,5660.6428752
Black,31610,9644.4028702
Black,31390,9654.9690366
Black,31200,5636.3260443
Black,31200,5600.4537849
Black,31140,9677.6316243
Black,31100,5017.249161
Black,30970,8885.8703815
Black,30940,5680.9883097
Black,30940,5677.4779578
Black,30900,4163.470818
Black,30850,8824.7355721
Black,30800,4186.2276933
Black,30750,5598.9675235
Black,30100,5377.2462534
Black,29640,5694.8443118
Black,29640,5781.1053373
Black,29400,5352.2296698
Black,29400,822.95690911
Black,29300,5000.0194162
Black,29270,9672.1852018
Black,29210,9041.0784368
Black,29050,8395.324233
Black,29020,9028.4392555
Black,29000,3272.002718
Black,28820,6079.0644537
Black,28800,8055.4824205
Black,28800,7895.5319862
Black,28800,8036.7253836
Black,28800,8034.5618081
Black,28800,7980.9022292
Black,28500,5000.1934312
Black,28320,9021.228114
Black,28150,6874.8935663
Black,28030,6326.0208803
Black,28010,3642.2869584
Black,27900,8662.1124817
Black,27900,8778.0569191
Black,27800,8694.9411429
Black,27800,8911.1525049
Black,27800,8790.8053034
Black,27780,6787.6752771
Black,27410,6306.3167269
Black,27250,8305.520994
Black,27250,6855.4528817
Black,27100,6276.3168197
Black,27100,6264.9073029
Black,27100,6338.8169486
Black,27100,6290.4247207
Black,27100,6284.8712817
Black,27040,5271.1194593
Black,26510,9641.0205831
Black,26400,3293.1589484
Black,26340,6089.5032253
Black,25900,5039.3785059
Black,25850,1490.001359
Black,25730,8408.4890654
Black,25400,3473.5342639
Black,25001,4377.9699363
Black,25001,4388.6749535
Black,25001,4349.7306812
Black,25001,4364.4889074
Black,25001,4368.0127277
Black,25000,3493.4462695
Black,24750,8389.022136
Black,24740,8428.401922
Black,24570,5494.1952704
Black,24550,6254.4991389
Black,24200,5367.0788768
Black,24200,5349.6890179
Black,24100,5363.0463922
Black,24100,5306.7352256
Black,24100,5351.7959661
Black,24030,6119.936193
Black,23420,6126.4097684
Black,23320,6142.4088877
Black,23270,1489.972694
Black,23200,3493.4446782
Black,23200,3278.6788164
Black,22880,6406.5505562
Black,22300,827.29777814
Black,22110,673.40636943
Black,22100,670.40477626
Black,22060,672.68520759
Black,21970,672.31992036
Black,21890,679.0253909
Black,21800,3290.2513878
Black,21670,3936.4193706
Black,21600,5647.6348613
Black,21500,4631.0600861
Black,21500,4600.2723226
Black,21500,4605.2622128
Black,21500,4594.2541778
Black,21500,4605.7699224
Black,20910,3930.6245338
Black,20730,3959.6595553
Black,20700,3911.6022395
Black,20700,3908.220692
Black,20600,5634.4844515
Black,20590,4501.9229853
Black,20500,5526.8240439
Black,20500,5540.7584879
Black,20500,5492.5861319
Black,20410,4501.9209347
Black,20300,4463.1821365
Black,20290,4496.3656229
Black,20290,4432.4754327
Black,20290,4394.9940726
Black,20290,4438.7225014
Black,20290,4419.8787544
Black,20060,4476.2628466
Black,19940,3930.6227434
Black,19920,3724.7656374
Black,19900,3489.133813
Black,19900,3690.3600716
Black,19800,3674.1334327
Black,19790,4535.1781155
Black,19700,3878.1263695
Black,19700,3860.7876758
Black,19700,3882.9196083
Black,19670,3925.7724062
Black,19600,5535.4948799
Black,19600,5632.9675859
Black,19600,5595.3472805
Black,19500,4430.3452741
Black,19400,3666.6521034
Black,19300,3261.8771188
Black,19150,3473.5342639
Black,19140,3493.4462695
Black,18960,3740.8821813
Black,18906,3637.7907667
Black,18906,3642.2869584
Black,18880,6466.4186955
Black,18880,6451.3617631
Black,18830,6359.7816445
Black,18700,3882.9178396
Black,18300,5762.6268315
Black,18150,1467.5928974
Black,18140,3519.2519109
Black,18140,3489.133813
Black,18140,3493.4446782
Black,18100,6714.9112434
Black,17911,3669.192067
Black,17911,3642.2852993
Black,17906,3621.526588
Black,17900,6732.3957135
Black,17890,3724.8968965
Black,17880,6449.6249851
Black,17850,6078.6641139
Black,17800,5768.8775212
Black,17800,5755.0880772
Black,17735,4367.4162191
Black,17540,3422.6295059
Black,17440,3394.3068114
Black,17440,3390.671793
Black,17440,3379.1772721
Black,17440,3388.8305616
Black,17000,5801.1937639
Black,17000,4897.777474
Black,16800,5572.4095809
Black,16800,6598.7393528
Black,16800,5769.5135142
Black,16700,3655.305215
Black,16600,3916.8060979
Black,16550,3945.7408416
Black,16470,6346.4240791
Black,16300,3112.9317449
Black,16270,3916.807882
Black,16150,5554.9380965
Black,16140,5329.3593464
Black,16100,4720.4692887
Black,16070,3911.9728102
Black,16050,3894.4827925
Black,16000,4737.1308683
Black,16000,4741.3170211
Black,16000,4696.2790884
Black,16000,4710.8573935
Black,15900,5826.1306428
Black,15900,3153.2396357
Black,15880,6338.0208635
Black,15780,5463.7058032
Black,15770,5500.4402646
Black,15730,6299.0732377
Black,15730,6228.2508989
Black,15730,6281.1364464
Black,15730,6278.6636261
Black,15720,6294.3405113
Black,15720,8354.6216986
Black,15700,3107.7615693
Black,15700,3687.1018185
Black,15581,5302.6514182
Black,15400,701.21058338
Black,15330,3770.457058
Black,15320,3794.836212
Black,15320,3758.7889329
Black,15310,3791.4857159
